order_id,quantity,createdAt,item_name,price
880,1,2023-07-03 12:58:08.917+00,Caramel MS,320
880,1,2023-07-03 12:58:40.312+00,Chocolate MS,340
881,2,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
881,2,2023-07-05 14:16:37.038+00,Fresh Lemon soda,200
882,1,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
882,1,2023-07-03 14:18:52.131+00,Water,100
882,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
882,1,2023-07-03 12:22:01.355+00,Latte  Single,285
882,1,2023-07-03 12:20:00.544+00,Americano Double,275
883,1,2023-07-03 09:51:51.547+00,Special Fries,390
883,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
883,1,2023-07-03 10:17:13.831+00,Ramen Veg,500
884,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
885,1,2023-07-04 06:00:40.499+00,Watermelon Juice,370
885,1,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
885,1,2023-07-03 14:18:52.131+00,Water,100
886,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
887,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
887,1,2023-07-03 12:19:39.718+00,Americano Single,165
888,1,2023-07-03 12:42:10.306+00,Apple ice tea,320
888,1,2023-07-03 13:00:18.501+00,Strawberry smoothie,320
888,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
888,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
885,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
889,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
889,1,2023-07-03 09:43:22.937+00,Kimbap Pork,500
889,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
890,1,2023-07-03 08:52:02.001+00,Japchae Veg,900
889,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
888,1,2023-07-03 14:18:52.131+00,Water,100
889,1,2023-07-03 13:02:19.808+00,Mango smoothie,370
891,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
891,1,2023-07-03 09:52:14.721+00,Kimchi Jeon Veg,500
891,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
891,1,2023-07-03 11:54:46.526+00,Bibimbap Veg,550
891,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
891,1,2023-07-05 14:16:37.038+00,Fresh Lemon soda,200
892,1,2023-07-03 11:55:15.532+00,Bibimbap Egg,650
892,1,2023-07-03 11:57:19.956+00,Jeyuk Deopbap Pork,650
892,1,2023-07-03 14:18:52.131+00,Water,100
893,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
893,1,2023-07-03 11:42:19.975+00,Jajang Ramen Egg,650
893,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
893,1,2023-07-03 08:52:39.012+00,Soju,500
893,1,2023-07-04 09:58:10.607+00,Samgyeopsal Pork 1 person,1100
893,2,2023-07-03 12:30:48.464+00,Oreo Frappe,530
893,1,2023-07-03 09:42:09.243+00,Kimbap Cheese,450
893,1,2023-07-03 14:18:52.131+00,Water,100
894,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
894,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
894,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
895,1,2023-07-03 12:05:14.884+00,Jeyuk Bokkeum Chicken,1650
895,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
895,1,2023-07-03 11:49:17.205+00,Miyeok Guk Chicken,650
895,1,2023-07-03 13:49:28.721+00,Coke,170
894,1,2023-07-03 14:18:52.131+00,Water,100
895,1,2023-07-03 12:32:04.415+00,Hot Lemon Honey,190
894,1,2023-07-03 14:09:12.886+00,Surya Red,40
895,2,2023-07-03 14:09:12.886+00,Surya Red,40
895,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
895,1,2023-07-03 14:09:12.886+00,Surya Red,40
895,1,2023-07-03 14:18:52.131+00,Water,100
896,1,2023-07-03 11:58:14.185+00,Bulgogi Deopbab Chicken,650
896,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
896,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
897,1,2023-07-03 08:51:14.899+00,kimbap veg,350
897,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
897,1,2023-07-03 11:46:10.442+00,Deonjang Jigae  Veg,550
897,1,2023-07-03 12:37:13.618+00,Masala Tea,280
896,1,2023-07-03 14:18:52.131+00,Water,100
896,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
897,1,2023-07-03 11:46:10.442+00,Deonjang Jigae  Veg,550
897,1,2023-07-03 14:18:52.131+00,Water,100
898,1,2023-07-03 11:33:18.077+00,Ramen pork,600
898,1,2023-07-03 11:47:26.32+00,Deonjang Jigae Pork,650
898,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
899,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
899,1,2023-07-03 11:57:19.956+00,Jeyuk Deopbap Pork,650
899,1,2023-07-03 14:18:52.131+00,Water,100
899,1,2023-07-03 09:43:39.371+00,Kimbap Beef,500
899,2,2023-07-03 12:28:44.816+00,Iced Mocha,430
900,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
900,1,2023-07-03 12:05:30.134+00,Jeyuk Bokkeum Pork,1650
900,1,2023-07-05 06:51:51.704+00,Cheese,100
901,1,2023-07-03 08:51:14.899+00,kimbap veg,350
898,1,2023-07-03 12:20:00.544+00,Americano Double,275
900,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
902,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
902,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
903,1,2023-07-03 09:51:51.547+00,Special Fries,390
903,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
903,2,2023-07-03 12:33:18.439+00,Peach Tea,210
903,1,2023-07-03 12:41:43.581+00,Lemon ice tea,320
903,1,2023-07-03 12:32:04.415+00,Hot Lemon Honey,190
903,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
903,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
903,1,2023-07-03 13:13:14.883+00,1 pint Barahsinghe,500
903,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
903,1,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
903,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
904,1,2023-07-03 09:41:28.081+00,kimbap Egg,450
904,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
904,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
904,1,2023-07-03 09:48:18.605+00, Kimchi momo Paneer,350
904,1,2023-07-03 14:18:52.131+00,Water,100
904,1,2023-07-03 10:15:38.744+00,Japchae Egg,1000
904,1,2023-07-03 11:34:29.451+00,Rakbokki Veg,700
904,1,2023-07-03 11:59:19.213+00,Kimchi Bokkeumbap veg,550
904,1,2023-07-03 09:52:14.721+00,Kimchi Jeon Veg,500
904,1,2023-07-03 11:44:18.273+00,Kimchi Jigae Veg,550
905,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
905,1,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
905,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
904,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
904,1,2023-07-03 11:52:48.111+00,Budae Jigae Chicken 2/3 Person,2200
904,1,2023-07-03 10:16:02.002+00,Japchae chicken,1000
904,1,2023-07-03 09:57:05.01+00,Kimchi Bokkeum Chicken,650
904,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
904,4,2023-07-03 13:13:14.883+00,1 pint Barahsinghe,500
904,1,2023-07-04 09:41:45.827+00,Old durbar Two continent (60 ml ),460
904,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
903,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
904,1,2023-07-03 14:18:52.131+00,Water,100
905,1,2023-07-03 14:18:52.131+00,Water,100
916,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
904,3,2023-07-03 13:09:19.901+00,Tuborg,700
904,1,2023-07-03 14:18:52.131+00,Water,100
906,1,2023-07-03 12:04:35.94+00,Bulgogi Bokkeum Pork,1650
906,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
906,1,2023-07-04 10:44:58.499+00,Mint hookah,700
906,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
906,1,2023-07-03 13:09:19.901+00,Tuborg,700
906,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
906,1,2023-07-03 13:46:18.335+00,Coal Per piece,100
906,1,2023-07-03 14:18:52.131+00,Water,100
906,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
907,1,2023-07-03 13:07:24.804+00,Barahsinghe ,700
907,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
907,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
907,1,2023-07-07 14:26:34.532+00,Jeyuk Bokkeum Pork 1 person,900
907,1,2023-07-03 11:59:19.213+00,Kimchi Bokkeumbap veg,550
907,1,2023-07-03 13:49:59.261+00,Sprite,170
907,2,2023-07-03 13:49:28.721+00,Coke,170
907,2,2023-07-03 14:12:08.854+00,Rice per bowl,150
907,1,2023-07-03 14:18:52.131+00,Water,100
908,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
908,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
908,2,2023-07-03 12:54:01.319+00,Plain lassi,220
909,1,2023-07-04 10:46:17.522+00,Blueberry hookah,700
909,1,2023-07-03 12:59:35.299+00,Hazelnut smoothie,300
910,1,2023-07-03 13:06:58.347+00,Gorkha ,650
908,2,2023-07-03 14:18:52.131+00,Water,100
911,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
911,1,2023-07-03 08:51:14.899+00,kimbap veg,350
909,1,2023-07-03 13:46:18.335+00,Coal Per piece,100
912,1,2023-07-04 09:41:45.827+00,Old durbar Two continent (60 ml ),460
913,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
913,1,2023-07-03 09:43:22.937+00,Kimbap Pork,500
914,1,2023-07-03 08:51:14.899+00,kimbap veg,350
914,1,2023-07-03 09:52:14.721+00,Kimchi Jeon Veg,500
914,1,2023-07-03 09:48:18.605+00, Kimchi momo Paneer,350
914,1,2023-07-03 11:54:46.526+00,Bibimbap Veg,550
914,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
915,1,2023-07-03 09:51:51.547+00,Special Fries,390
915,1,2023-07-03 08:51:14.899+00,kimbap veg,350
914,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
914,1,2023-07-03 14:18:52.131+00,Water,100
916,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
916,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
916,1,2023-07-03 12:28:00.749+00,Iced Americano,320
916,1,2023-07-03 12:22:48.147+00,Mocha Single,360
916,4,2023-07-03 14:09:43.927+00,Surya Arctic,50
917,1,2023-07-03 11:44:32.739+00,Kimchi Jigae Chicken,650
917,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
917,1,2023-07-03 12:32:04.415+00,Hot Lemon Honey,190
917,2,2023-07-03 13:49:28.721+00,Coke,170
917,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
918,1,2023-07-03 11:51:21.831+00,Budae Jigae Pork 2/3 Person,2200
918,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
919,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
919,1,2023-07-03 09:51:51.547+00,Special Fries,390
920,1,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
920,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
920,1,2023-07-03 12:08:39.144+00,Dak Galbi Chicken,1800
920,1,2023-07-04 10:44:58.499+00,Mint hookah,700
919,1,2023-07-03 08:52:39.012+00,Soju,500
921,1,2023-07-03 11:56:24.799+00,Bibimbap  Beef,800
921,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
921,1,2023-07-03 12:55:59.766+00,Vanilla lassi,320
921,1,2023-07-03 11:34:46.141+00,Rakbokki Egg,850
916,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
920,1,2023-07-03 13:09:19.901+00,Tuborg,700
917,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
919,1,2023-07-03 13:49:28.721+00,Coke,170
920,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
920,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
917,1,2023-07-03 14:18:52.131+00,Water,100
920,1,2023-07-03 13:46:18.335+00,Coal Per piece,100
921,1,2023-07-03 14:18:52.131+00,Water,100
920,1,2023-07-03 13:09:19.901+00,Tuborg,700
922,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
923,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
923,1,2023-07-03 11:35:01.694+00,Rakbokki Chicken,850
923,1,2023-07-03 12:54:53.403+00,Banana lassi,280
923,1,2023-07-03 13:02:05.819+00,oreo smoothie,370
923,1,2023-07-03 09:51:51.547+00,Special Fries,390
924,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
924,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
924,1,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
925,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
924,1,2023-07-03 12:28:28.014+00,Iced cappucino/latte ,385
923,1,2023-07-03 14:18:52.131+00,Water,100
924,1,2023-07-03 14:18:52.131+00,Water,100
925,1,2023-07-03 14:18:52.131+00,Water,100
926,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
926,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
926,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
926,1,2023-07-03 14:18:52.131+00,Water,100
926,1,2023-07-03 08:52:39.012+00,Soju,500
927,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
927,1,2023-07-03 11:46:28.423+00,Deonjang Jigae Chicken,650
928,1,2023-07-03 08:51:14.899+00,kimbap veg,350
928,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
927,3,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
927,1,2023-07-03 09:49:02.216+00, Kimchi momo Pork,380
927,1,2023-07-03 11:56:24.799+00,Bibimbap  Beef,800
927,1,2023-07-03 11:54:46.526+00,Bibimbap Veg,550
927,1,2023-07-03 13:49:28.721+00,Coke,170
929,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
929,1,2023-07-03 12:00:11.554+00,Kimchi Bokkeumbap Pork,650
927,1,2023-07-03 13:49:28.721+00,Coke,170
927,1,2023-07-03 14:18:52.131+00,Water,100
927,1,2023-07-03 14:18:52.131+00,Water,100
927,1,2023-07-03 12:04:35.94+00,Bulgogi Bokkeum Pork,1650
927,1,2023-07-03 08:51:14.899+00,kimbap veg,350
930,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
927,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
927,1,2023-07-03 09:55:09.738+00,Tofu Kimchi Veg,550
927,1,2023-07-03 14:18:52.131+00,Water,100
931,2,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
931,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
927,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
927,1,2023-07-03 13:49:28.721+00,Coke,170
932,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
932,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
932,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
932,1,2023-07-03 13:49:28.721+00,Coke,170
927,1,2023-07-03 13:49:28.721+00,Coke,170
927,1,2023-07-03 13:49:28.721+00,Coke,170
933,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
934,1,2023-07-03 14:18:52.131+00,Water,100
934,1,2023-07-03 09:51:51.547+00,Special Fries,390
934,1,2023-07-03 11:57:19.956+00,Jeyuk Deopbap Pork,650
934,1,2023-07-03 12:59:35.299+00,Hazelnut smoothie,300
935,1,2023-07-04 10:46:17.522+00,Blueberry hookah,700
936,1,2023-07-03 11:35:01.694+00,Rakbokki Chicken,850
936,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
935,1,2023-07-03 13:46:18.335+00,Coal Per piece,100
935,1,2023-07-03 14:18:52.131+00,Water,100
937,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
937,1,2023-07-03 10:07:43.647+00,Gyeran Mari ,500
937,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
937,1,2023-07-10 14:24:19.775+00,Yeti,700
938,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
938,1,2023-07-03 09:51:51.547+00,Special Fries,390
938,1,2023-07-03 11:42:53.087+00,Jajang Ramen pork,650
938,1,2023-07-03 12:49:13.016+00,Kiwi Lime Refresher,370
937,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
938,1,2023-07-03 12:48:18.73+00,Watermelon refresher,300
937,2,2023-07-03 14:12:08.854+00,Rice per bowl,150
937,1,2023-07-03 14:18:52.131+00,Water,100
939,1,2023-07-03 08:51:14.899+00,kimbap veg,350
939,1,2023-07-03 09:51:51.547+00,Special Fries,390
939,1,2023-07-03 08:52:02.001+00,Japchae Veg,900
939,1,2023-07-05 13:33:15.702+00,Hot Lemon,120
939,1,2023-07-03 09:56:48.629+00,Kimchi Bokkeum Veg,550
937,1,2023-07-03 12:19:39.718+00,Americano Single,165
937,1,2023-07-05 13:33:15.702+00,Hot Lemon,120
937,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
937,1,2023-07-03 12:12:35.529+00,Espresso Single,150
940,1,2023-07-03 11:36:13.734+00,Rakbokki Pork,850
940,2,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
941,1,2023-07-05 14:15:09.69+00,Mint lemonade,330
941,1,2023-07-03 09:51:51.547+00,Special Fries,390
940,2,2023-07-03 12:28:00.749+00,Iced Americano,320
941,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
942,2,2023-07-03 12:19:39.718+00,Americano Single,165
942,1,2023-07-03 12:34:02.596+00,Black tea,110
943,1,2023-07-03 09:51:51.547+00,Special Fries,390
943,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
943,1,2023-07-03 11:35:01.694+00,Rakbokki Chicken,850
944,1,2023-07-03 09:51:51.547+00,Special Fries,390
944,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
944,2,2023-07-04 10:51:49.653+00,Apple Tea,210
945,1,2023-07-04 09:58:10.607+00,Samgyeopsal Pork 1 person,1100
945,1,2023-07-03 11:45:06.874+00,Kimchi Jigae Tuna,650
945,1,2023-07-03 12:54:18.478+00,Sweet lassi,220
944,1,2023-07-03 09:46:25.527+00,Tteokbokki Pork,600
944,1,2023-07-03 14:18:52.131+00,Water,100
946,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
946,1,2023-07-03 12:32:04.415+00,Hot Lemon Honey,190
946,1,2023-07-05 13:33:15.702+00,Hot Lemon,120
946,1,2023-07-03 14:18:52.131+00,Water,100
947,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
947,2,2023-07-03 14:09:12.886+00,Surya Red,40
947,1,2023-07-03 13:49:28.721+00,Coke,170
947,1,2023-07-03 14:18:52.131+00,Water,100
947,1,2023-07-03 11:42:19.975+00,Jajang Ramen Egg,650
947,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
948,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
948,1,2023-07-05 06:53:14.653+00,Egg Per piece,85
949,1,2023-07-03 11:42:35.992+00,Jajang Ramen Chicken,650
949,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
950,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
950,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
951,1,2023-07-03 09:42:09.243+00,Kimbap Cheese,450
951,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
951,2,2023-07-03 12:34:41.478+00,Lemon Tea,140
951,1,2023-07-03 09:45:00.716+00,Tteokbokki Egg ,550
952,1,2023-07-03 12:04:35.94+00,Bulgogi Bokkeum Pork,1650
952,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
952,1,2023-07-03 12:00:11.554+00,Kimchi Bokkeumbap Pork,650
952,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
952,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
952,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
953,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
953,1,2023-07-03 09:51:51.547+00,Special Fries,390
953,1,2023-07-03 11:55:15.532+00,Bibimbap Egg,650
953,1,2023-07-03 12:57:53.717+00,Vanilla MS,320
954,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
954,1,2023-07-03 09:51:51.547+00,Special Fries,390
954,1,2023-07-03 14:18:52.131+00,Water,100
955,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
955,1,2023-07-03 12:00:11.554+00,Kimchi Bokkeumbap Pork,650
955,1,2023-07-03 14:18:52.131+00,Water,100
955,1,2023-07-03 13:09:19.901+00,Tuborg,700
955,1,2023-07-05 06:59:00.001+00,Gurkhas & Guns (180ml),1600
955,1,2023-07-03 11:52:48.111+00,Budae Jigae Chicken 2/3 Person,2200
956,1,2023-07-03 13:00:18.501+00,Strawberry smoothie,320
956,1,2023-07-03 12:00:11.554+00,Kimchi Bokkeumbap Pork,650
956,1,2023-07-03 09:43:22.937+00,Kimbap Pork,500
955,1,2023-07-03 14:09:12.886+00,Surya Red,40
955,1,2023-07-03 13:09:19.901+00,Tuborg,700
955,2,2023-07-03 14:09:12.886+00,Surya Red,40
976,1,2023-07-03 09:52:14.721+00,Kimchi Jeon Veg,500
958,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
958,1,2023-07-03 09:49:02.216+00, Kimchi momo Pork,380
958,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
958,1,2023-07-03 08:52:39.012+00,Soju,500
959,1,2023-07-03 09:57:43.251+00,Kimchi Bokkeum Beef,800
959,1,2023-07-03 09:51:51.547+00,Special Fries,390
959,1,2023-07-03 13:49:28.721+00,Coke,170
960,4,2023-07-03 14:09:12.886+00,Surya Red,40
960,2,2023-07-03 12:48:55.196+00,Virgin mojito,320
961,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
961,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
961,1,2023-07-03 09:57:05.01+00,Kimchi Bokkeum Chicken,650
961,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
960,1,2023-07-03 12:00:11.554+00,Kimchi Bokkeumbap Pork,650
960,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
957,1,2023-07-03 13:09:19.901+00,Tuborg,700
961,1,2023-07-03 14:18:52.131+00,Water,100
960,4,2023-07-03 14:09:12.886+00,Surya Red,40
962,2,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
960,1,2023-07-03 14:09:12.886+00,Surya Red,40
963,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
963,1,2023-07-03 11:59:19.213+00,Kimchi Bokkeumbap veg,550
963,1,2023-07-03 14:09:27.48+00,Surya light,40
963,1,2023-07-03 14:18:52.131+00,Water,100
964,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
964,1,2023-07-03 11:35:01.694+00,Rakbokki Chicken,850
964,1,2023-07-03 09:43:22.937+00,Kimbap Pork,500
964,1,2023-07-03 12:49:13.016+00,Kiwi Lime Refresher,370
965,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
965,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
965,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
965,2,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
965,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
965,1,2023-07-03 14:18:52.131+00,Water,100
966,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
966,1,2023-07-03 11:36:33.748+00,Rakbokki Beef,900
966,1,2023-07-03 12:32:04.415+00,Hot Lemon Honey,190
966,1,2023-07-03 14:18:52.131+00,Water,100
967,1,2023-07-03 11:35:01.694+00,Rakbokki Chicken,850
967,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
967,1,2023-07-03 09:51:51.547+00,Special Fries,390
967,1,2023-07-03 14:18:52.131+00,Water,100
968,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
968,1,2023-07-03 12:32:28.669+00,Ginger  Lemon Honey,220
968,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
967,2,2023-07-03 14:09:27.48+00,Surya light,40
969,1,2023-07-05 14:15:09.69+00,Mint lemonade,330
969,1,2023-07-03 13:06:58.347+00,Gorkha ,650
969,1,2023-07-03 11:54:46.526+00,Bibimbap Veg,550
969,2,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
970,1,2023-07-03 11:49:17.205+00,Miyeok Guk Chicken,650
970,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
970,1,2023-07-03 14:09:27.48+00,Surya light,40
971,1,2023-07-03 12:21:09.969+00,Cappucino single,270
973,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
973,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
973,1,2023-07-03 11:44:32.739+00,Kimchi Jigae Chicken,650
973,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
974,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
975,4,2023-07-03 12:21:09.969+00,Cappucino single,270
973,1,2023-07-03 14:18:52.131+00,Water,100
976,1,2023-07-03 09:42:09.243+00,Kimbap Cheese,450
976,1,2023-07-03 12:22:26.375+00,Latte   Double,460
976,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
976,1,2023-07-03 13:07:24.804+00,Barahsinghe ,700
976,1,2023-07-03 09:46:25.527+00,Tteokbokki Pork,600
976,1,2023-07-03 13:49:28.721+00,Coke,170
977,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
977,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
977,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
978,1,2023-07-03 13:09:19.901+00,Tuborg,700
977,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
979,1,2023-07-03 09:48:18.605+00, Kimchi momo Paneer,350
979,1,2023-07-03 12:34:41.478+00,Lemon Tea,140
979,1,2023-07-03 12:19:39.718+00,Americano Single,165
980,1,2023-07-03 12:00:11.554+00,Kimchi Bokkeumbap Pork,650
980,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
981,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
981,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
980,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
980,1,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
980,2,2023-07-03 14:09:12.886+00,Surya Red,40
980,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
980,1,2023-07-03 12:32:54.974+00,Swiss Hot chocolate,280
982,1,2023-07-03 11:52:48.111+00,Budae Jigae Chicken 2/3 Person,2200
